title,atu,culture,author,source_page,sources,n_sources
THE MOTHER AND DAUGHTER WHO WORSHIPPED THE SUN,,,,,indian_harvested,1
The Mother-in-Law became an Ass.,,,,,indian_harvested,1
The Mouse,,,,,indian_stokes,1
The Mouse and the Farmer,,,,,indian_harvested,1
Mr. Mighty-of-his-Mouth and Mr. Mighty-of-his-Hands.,,,,,indian_harvested,1
Mr. Won’t-Give and Mr. Won’t-Leave.,,,,,indian_harvested,1
Muchie-Lal,,India,,snake.html,catalogue_indian_ashliman|indian_harvested,2
The Musical Donkey,214A,India,The Panchatantra,type0214a.html,catalogue_indian_ashliman,1
The Mutual Services of King Fierce-lion and Prince Good (Goblin 7),,,,,indian_harvested,1
"Nagoba, the Snake-King",,,,,indian_harvested,1
THE NOOSE OF MURAD.,,,,,indian_harvested,1
The Oilman and His Sons.,,,,,indian_harvested,1
The Oilman’s Bullock.,,,,,indian_harvested,1
Old Age Threatens Our Body Like a Tiger,173,India,,type0173.html,catalogue_indian_ashliman,1
The Old Hermit who exchanged his Body for that of the Dead Boy (Goblin 21),,,,,indian_harvested,1
THE OLD WITCH WHO LIVED IN A FOREST,,,,,indian_harvested,1
THE ORIGIN OF A RIVER,,,,,indian_harvested,1
THE ORIGIN OF DEATH,,,,,indian_harvested,1
The Origin of Opium1,,,,,indian_harvested,1
The Origin of Rubies,,,,,indian_harvested,1
The Origin of Tobacco.,,,,,indian_harvested,1
THE OTTERS AND THE WOLF,,,,,indian_harvested,1
THE OVER-REACHED ACTOR,,,,,indian_harvested,1
THE OX WHO ENVIED THE PIG,,,,,indian_harvested,1
THE OX WHO WON THE FORFEIT,,,,,indian_harvested,1
OXEN AS WITNESSES,,,,,indian_harvested,1
The Paharia Socialists.,,,,,indian_harvested,1
The Painted Jackal,244,India,,type0244.html,catalogue_indian_ashliman|indian_harvested,2
Palo.,,,,,indian_harvested,1
PANCH-PHUL RANEE.,,,,,indian_harvested,1
Panwpatti Rani,,,,,indian_stokes,1
The Parrot and the Parson,,,,,indian_harvested,1
The Parrot and the Thrush (Goblin 3),,,,,indian_harvested,1
The Parrot Judge,,,,,indian_harvested,1
Parwati and the Beggar-Man,,,,,indian_harvested,1
Parwati and the Brahman,,,,,indian_harvested,1
Parwati and the Priest,,,,,indian_harvested,1
THE PEACOCK AS BRIDEGROOM,,,,,indian_harvested,1
PEASIE AND BEANSIE,,,,,indian_harvested,1
THE PENNY-WISE MONKEY,,,,,indian_harvested,1
Phœbus and Boreas,298,"Jean de La Fontaine Old Boreas and the sun, one day Espied a traveller on his way, Whose dress did happily provide Against whatever might betide. The time was autumn, when, indeed, All prudent travellers take heed. The rains that then the sunshine dash, And Iris with her splendid sash, Warn one who does not like to soak To wear abroad a good thick cloak. Our man was therefore well bedight With double mantle, strong and tight. ""This fellow,"" said the wind, ""has meant To guard from every ill event; But little does he wot that I Can blow him such a blast That, not a button fast, His cloak shall cleave the sky. Come, here's a pleasant game, Sir Sun! Wilt play?"" Said Phœbus, ""Done! We'll bet between us here Which first will take the gear From off this cavalier. Begin, and shut away The brightness of my ray."" ""Enough."" Our blower, on the bet, Swell'd out his pursy form With all the stuff for storm -- The thunder, hail, and drenching wet, And all the fury he could muster; Then, with a very demon's bluster, He whistled, whirl'd, and splash'd, And down the torrents dash'd, Full many a roof uptearing He never did before, Full many a vessel bearing To wreck upon the shore, -- And all to doff a single cloak. But vain the furious stroke; The traveller was stout, And kept the tempest out, Defied the hurricane, Defied the pelting rain ; And as the fiercer roar'd the blast, His cloak the tighter held he fast. The sun broke out, to win the bet; He caused the clouds to disappear, Befresh'd and warm'd the cavalier, And through his mantle made him sweat, Till off it came, of course, In less than half an hour; And yet the sun saved half his power. -- So much doth mildness more than force. Source: Jean de La Fontaine, The Fables of La Fontaine, translated from the French by Elizur Wright (London: George Bell and Sons, 1888), book 6, fable 3, pp. 123-24. Link to the original French: ""Phébus et Borée,"" Œuvres complètes de Jean de La Fontaine (Paris: Firmin Didot Frères, 1840), livre 6, fable 3, p. 52-53. Return to the table of contents. The Wind and the Sun India",,type0298.html,catalogue_indian_ashliman,1
Phakir Chand,,,,,indian_harvested,1
Phulmatti Rani,,,,,indian_stokes,1
"Phulmatti Rani, or the Flower Lady",,,,,indian_harvested,1
The Pigeon and the Crow,,,,,indian_harvested,1
The Pious Wolf,,,,,indian_harvested,1
The Pious Woman.,,,,,indian_harvested,1
The Pomegranate King,,,,,indian_harvested|indian_stokes,2
The Poor Widow.,,,,,indian_harvested,1
THE POWER OF FATE,,,,,indian_harvested,1
Pride goeth before a Fall,,,,,indian_harvested,1
Pride Must Have a Fall,,,,,indian_harvested,1
Pride shall have a Fall,,,,,indian_harvested,1
"The Priest, the Washerman, and the Ass",1675,India,,type1675.html,catalogue_indian_ashliman,1
The Prince and the Fakir,,,,,indian_harvested,1
PRINCE HALF-A-SON,,,,,indian_harvested,1
PRINCE JĪVAKA AS THE KING OF PHYSICIANS,,,,,indian_harvested,1
PRINCE LIONHEART AND HIS THREE FRIENDS,,,,,indian_harvested,1
The Prince's Elopement (Goblin 1),,,,,indian_harvested,1
The Prince Who Acquired Wisdom,910B,India,,type0910b.html,catalogue_indian_ashliman|indian_harvested,2
The Prince Who Found Two Wives.,,,,,indian_harvested,1
The Prince Who Would Not Marry.,,,,,indian_harvested,1
PRINCE WICKED AND THE GRATEFUL ANIMALS,,,,,indian_harvested,1
THE PRINCES AND THE WATER-SPRITE,,,,,indian_harvested,1
PRINCESS AUBERGINE,,,,,indian_harvested,1
PRINCESS PEPPERINA,,,,,indian_harvested,1
THE PRINCESS SOORTHE,,,,,indian_harvested,1
The Princess Who Loved Her Father Like Salt,,India,,salt.html,catalogue_indian_ashliman|indian_harvested|indian_stokes,3
PUNCHKIN.,,,,,indian_harvested,1
THE PUNISHMENT OF AVARICE,,,,,indian_harvested,1
The Purchase of the Horse's Egg,1319,India,,type1319.html,catalogue_indian_ashliman,1
The Quail and the Falcon,,,,,indian_harvested,1
The Quail and the Fowler,,,,,indian_harvested,1
THE QUARREL OF THE QUAILS,,,,,indian_harvested,1
Raṇavîrasiṅg.,,,,,indian_harvested,1
THE RABBIT AND THE BARBER,,,,,indian_harvested,1
The Rabbit and the Monkey,,,,,indian_harvested,1
The Raibar and the Leopard.,,,,,indian_harvested,1
Raja Harichand's Punishment,,,,,indian_stokes,1
Raja Rasalu.,,,,,indian_harvested,1
The Raja’s Advice.,,,,,indian_harvested,1
The Raja’s Dream.,,,,,indian_harvested,1
The Raja's Son and the Kotwal's Son,571B,India,,type0571b.html,catalogue_indian_ashliman,1
The Raja’s Son and the Merchant’s Son.,,,,,indian_harvested,1
The Raja Who Went To Heaven.,,,,,indian_harvested,1
THE RAJAH’S SON AND THE VIZIER’S SON,,,,,indian_harvested,1
THE RAKSHAS’ PALACE.,,,,,indian_harvested,1
Ram’s Wife.,,,,,indian_harvested,1
"RAMA AND LUXMAN; OR, THE LEARNED OWL.",,,,,indian_harvested,1
Ramai and Somai.,,,,,indian_harvested,1
Ramai and the Animals.,,,,,indian_harvested,1
Ramai and the Bonga,670,India,,type0670.html,catalogue_indian_ashliman|indian_harvested,2
Ramjit Bonga.,,,,,indian_harvested,1
The Rat's Wedding,170A,Northern India,,type0170a.html,catalogue_indian_ashliman,1
THE RAT&#x27;S WEDDING,,,,,indian_harvested,1
THE REAL MOTHER,,,,,indian_harvested,1
THE RED-BUD TREE,,,,,indian_harvested,1
Reflected Glory,,,,,indian_harvested,1
A REMEDY FOR SNAKE-BITE,,,,,indian_harvested,1
The Reproof.,,,,,indian_harvested,1
Retaliation—Palikkuppali.,,,,,indian_harvested,1
THE REVENGEFUL CROW,,,,,indian_harvested,1
The Reward of Covetousness,763,India,,type0763.html,catalogue_indian_ashliman,1
The Rishi and the Brahman,,,,,indian_harvested,1
The River Snake,,"India, Cecil Henry Bompas",,snake.html,catalogue_indian_ashliman,1
ROUND ABOUT NASIK.,,,,,indian_harvested,1
A Royal Thief-Catcher.,,,,,indian_harvested,1
THE RUBY PRINCE,,,,,indian_harvested,1
Rumors of Foundation Sacrifice,,India,,sacrifice.html,catalogue_indian_ashliman,1
RUPA AND BISUNTHA,,,,,indian_harvested,1
Rupsinh and the Queen of the Anardes.,,,,,indian_harvested,1
Sahde Goala.,,,,,indian_harvested,1
THE SANDY ROAD,,,,,indian_harvested,1
The Sarsagun Maiden.,,,,,indian_harvested,1
The Saturday Story,,,,,indian_harvested,1
The Schoolboy and the Bonga.,,,,,indian_harvested,1
Seggu-Jataka: How a Pious Greengrocer Tested His Daughter's Virtue,510B,"India, The Jataka",,type0510b.html,catalogue_indian_ashliman,1
THE SELFISH SPARROW AND THE HOUSELESS CROWS.,,,,,indian_harvested,1
The Seven Brothers and the Bonga Girl.,,,,,indian_harvested,1
Seven Brothers and their Sister.,,,,,indian_harvested,1
Seven-Tricks and Single-Trick.,,,,,indian_harvested,1
Shaikh Chilli and the Fakir,1540,India,,type1540.html,catalogue_indian_ashliman,1
The Sham Child.,,,,,indian_harvested,1
Sheik Chilli,1430,"India, Alice Elizabeth Dracott",,type1430.html,catalogue_indian_ashliman|indian_harvested,2
ṚSHYAŚRINGA,,,,,indian_harvested,1
The Sikhar Raja.,,,,,indian_harvested,1
Silence is Golden,,,,,indian_harvested,1
The Silent Wife.,,,,,indian_harvested,1
A Simple Thief.,,,,,indian_harvested,1
A SIND SAINT.,,,,,indian_harvested,1
Singh Rajah and the Cunning Little Jackals,92,India,,type0092.html,catalogue_indian_ashliman|indian_harvested,2
Sir Buzz,562,India,,type0562.html,catalogue_indian_ashliman|indian_harvested,2
The Sister-in-Law Who Was a Witch.,,,,,indian_harvested,1
Sit and Lakhan.,,,,,indian_harvested,1
THE SNAKE AND THE FROG,,,,,indian_harvested,1
The Snake in the Prince's Belly,285B,India,,type0285bast.html,catalogue_indian_ashliman,1
The Snake Prince,,India,,snake.html,catalogue_indian_ashliman,1
THE SNAKE’S BRIDE,,,,,indian_harvested,1
THE SNAKE-WOMAN AND KING ALI MARDAN,,,,,indian_harvested,1
SODEWA BAI.,,,,,indian_harvested,1
"Soma, the Washerwoman",,,,,indian_harvested,1
Some of the doings of Shekh Farid,,,,,indian_stokes,1
THE SON OF SEVEN MOTHERS,,,,,indian_harvested,1
The Sons of the Kherohuri Raja.,,,,,indian_harvested,1
The Soothsayer’s Son.,,,,,indian_harvested,1
The Soothsayer&#x27;s Son,,,,,indian_harvested,1
Spanling and His Uncles.,,,,,indian_harvested,1
THE SPARROW AND THE CROW,,,,,indian_harvested,1
The Sparrow&#x27;s Revenge,,,,,indian_harvested,1
The Speaking Crab.,,,,,indian_harvested,1
"The Specialist in Food, the Specialist in Women, and the Specialist in Cotton (Goblin 8)",,,,,indian_harvested,1
Spend a Pound to Win a Penny,,,,,indian_harvested,1
"The Stag, the Crow, and the Jackal",,,,,indian_harvested,1
The Stingy Daughter,980D,India,,type0980d.html,catalogue_indian_ashliman|indian_harvested,2
THE STOLEN PLOW,,,,,indian_harvested,1
The Stolen Treasure,1641,India,,type1641.html,catalogue_indian_ashliman|indian_harvested,2
The Story of a Brahmadaitya1,,,,,indian_harvested,1
"The Story of a Cat, a Mouse, a Lizard and an Owl.",,,,,indian_harvested,1
The Story of a Hiraman1,,,,,indian_harvested,1
"Story of a Lizard, a Tiger, and a lame Man.",,,,,indian_harvested,1
THE STORY OF A PEARL,,,,,indian_harvested,1
The Story of a Simpleton.,,,,,indian_harvested,1
The Story of a Tiger.,,,,,indian_harvested,1
The Story of Appayya.1,,,,,indian_harvested,1
The Story of Bitaram.,,,,,indian_harvested,1
THE STORY OF “BUNJARA TULLAO”,,,,,indian_harvested,1
The Story of Foolish Sachuli,,,,,indian_harvested|indian_stokes,2
THE STORY OF GHOSE,,,,,indian_harvested,1
The Story of Jhore.,,,,,indian_harvested,1
The Story of Kara and Guja.,,,,,indian_harvested,1
The Story of Lelha.,,,,,indian_harvested,1
THE STORY OF PANCH MAR KHAN,,,,,indian_harvested,1
THE STORY OF PIR SAB,,,,,indian_harvested,1
The Story of Prince Sobur,,,,,indian_harvested,1
THE STORY OF PURAN,,,,,indian_harvested,1
The Story of Sindura Gand Garur.,,,,,indian_harvested,1
The Story of Sit and Bosont.,,,,,indian_harvested,1
The Story of Swet-Basanta,,,,,indian_harvested,1
THE STORY OF THE BLACK COW,,,,,indian_harvested,1
The Story of the Devotee Who Spilt the Jar of Honey and Oil,1430,India/Persia,,type1430.html,catalogue_indian_ashliman,1
The Story of the Rakshasas,,,,,indian_harvested,1
Story of the Third Brahman,1351,India,,type1351.html,catalogue_indian_ashliman,1
The Story of the Three Deaf Men.,,,,,indian_harvested,1
The Story of Two Princesses.,,,,,indian_harvested,1
THE STORY OF VICKRAMADIT,,,,,indian_harvested,1
A Story on Caste,2031C,India,,type2031c.html,catalogue_indian_ashliman|indian_harvested,2
A Story Told by a Hindu,888,India,,type0888.html,catalogue_indian_ashliman|indian_harvested,2
Strike but Hear,,,,,indian_harvested,1
The Strong Man,650A,India,,type0650a.html,catalogue_indian_ashliman|indian_harvested,2
THE STUBBORN AND THE WILLING OXEN,,,,,indian_harvested,1
THE STUPID MONKEYS,,,,,indian_harvested,1
SUŚROṆĪ,,,,,indian_harvested,1
SUDHANA AVADĀNA,,,,,indian_harvested,1
Sulasa and Sattuka,955,"India, The Jataka",,type0955.html,catalogue_indian_ashliman,1
The Sunday Story,,,,,indian_harvested,1
SWAMI VANKHANDI OF SADH BELO.,,,,,indian_harvested,1
The Swan and the Crow,,,,,indian_harvested,1
The Swan and the Paddy-Bird,,,,,indian_harvested,1
TABARISTAN,,,,,indian_harvested,1
The Talkative Tortoise,,,,,indian_harvested,1
The Talking Thrush,,,,,indian_harvested,1
The Talking Turtle,,,,,indian_harvested,1
Tapai and the Brahman,1175,India,,type1175.html,catalogue_indian_ashliman,1
The Telltale Wife.,,,,,indian_harvested,1
A Thief and a Tiger.,,,,,indian_harvested,1
The Thief’s Son.,,,,,indian_harvested,1
The Three Delicate Wives of King Virtue-banner (Goblin 10),,,,,indian_harvested,1
The Three Delicate Wives of King Virtue-Banner: Which Is the Most Delicate?,704,India,,type0704.html,catalogue_indian_ashliman,1
THE THREE FISHES,,,,,indian_harvested,1
The Three Fools.,,,,,indian_harvested,1
The Three Lovers who brought the Dead Girl to Life (Goblin 2),,,,,indian_harvested,1
THREE TALES ABOUT ARTISTS,,,,,indian_harvested,1
THREE WISE MEN AND THE KING’S DAUGHTER,,,,,indian_harvested,1
THE TIGER AND THE RATS,,,,,indian_harvested,1
The Tiger and Ulta’s Mother.,,,,,indian_harvested,1
The Tiger Cub and the Calf.,,,,,indian_harvested,1
The Tiger's Bride,311,India,,type0311.html,catalogue_indian_ashliman|indian_harvested,2
The Tiger’s Foster Child.,,,,,indian_harvested,1
"THE TIGER, THE BRAHMÂN, AND THE JACKAL",,,,,indian_harvested,1
"The Tiger, the Brahman, and the Jackal",155,India,,type0155.html,catalogue_indian_ashliman,1
The Tigers and the Cat.,,,,,indian_harvested,1
The Timid Hare and the Flight of the Beasts,2033,India,,type2033.html,catalogue_indian_ashliman,1
Tipi and Tepa.,,,,,indian_harvested,1
Tit for Tat,214A,India,,type0214a.html,catalogue_indian_ashliman|indian_harvested,2
The Too Particular Wife.,,,,,indian_harvested,1
The Transformed Mouse Seeks a Bridegroom,2031C,India,The Panchatantra,type2031c.html,catalogue_indian_ashliman,1
THE TRICKED ELEPHANT,,,,,indian_harvested,1
THE TRICKY WOLF AND THE RATS,,,,,indian_harvested,1
TRUTH’S TRIUMPH.,,,,,indian_harvested,1
The Tuesday Story,,,,,indian_harvested,1
THE TURTLE WHO COULDN&#x27;T STOP TALKING,,,,,indian_harvested,1
The Two Brothers.,,,,,indian_harvested,1
"The Two Brothers, Jhorea, and Jhore.",,,,,indian_harvested,1
TWO LOVE TRAGEDIES.,,,,,indian_harvested,1
THE TWO OTTERS AND THE JACKAL,,,,,indian_harvested,1
The Two Witches.,,,,,indian_harvested,1
The Two Wives.,,,,,indian_harvested,1
UDERO LAL.,,,,,indian_harvested,1
The Unfaithful Wife,1377,India,,type1377.html,catalogue_indian_ashliman|indian_harvested,2
THE UNGRATEFUL LION,,,,,indian_harvested,1
The Ungrateful Snake.,,,,,indian_harvested,1
Union is Strength,,,,,indian_harvested,1
THE UNITED PHEASANTS,,,,,indian_harvested,1
The Upright King,,,,,indian_stokes,1
UTPALAVARṆĀ,,,,,indian_harvested,1
The Valiant Blackbird,,,,,indian_harvested,1
THE VALIANT CHATTEE-MAKER.,,,,,indian_harvested,1
"VALIANT VICKY, THE BRAVE WEAVER",,,,,indian_harvested,1
THE VAMPIRE’S EIGHTH STORY — Of the Use and Misuse of Magic Pills.,,,,,indian_harvested,1
THE VAMPIRE’S ELEVENTH STORY — Which Puzzles Raja Vikram.,,,,,indian_harvested,1
THE VAMPIRE’S FIFTH STORY — Of the Thief Who Laughed and Wept.,,,,,indian_harvested,1
THE VAMPIRE’S FIRST STORY — In which a man deceives a woman.,,,,,indian_harvested,1
THE VAMPIRE’S FOURTH STORY — Of A Woman Who Told The Truth.,,,,,indian_harvested,1
THE VAMPIRE’S NINTH STORY — Showing That a Man’s Wife Belongs Not to His Body but to His Head.,,,,,indian_harvested,1
THE VAMPIRE’S SECOND STORY — Of the Relative Villany of Men and Women.,,,,,indian_harvested,1
THE VAMPIRE’S SEVENTH STORY — Showing the Exceeding Folly of Many Wise Fools.,,,,,indian_harvested,1
THE VAMPIRE’S SIXTH STORY — In Which Three Men Dispute about a Woman.,,,,,indian_harvested,1
THE VAMPIRE’S TENTH STORY [168] — Of the Marvellous Delicacy of Three Queens.,,,,,indian_harvested,1
THE VAMPIRE’S THIRD STORY — Of a High-minded Family.,,,,,indian_harvested,1
A Variant.—The Wandering Raja.,,,,,indian_harvested,1
Vasishta and the Four Queens,,,,,indian_harvested,1
VIŚĀKHĀ,,,,,indian_harvested,1
VIŚVAṆTARA,,,,,indian_harvested,1
The Vibhîtaka Tree,1423,India,,type1423.html,catalogue_indian_ashliman,1
THE VIRTUOUS ANIMALS,,,,,indian_harvested,1
THE VIZIER’S SON AND THE RAJAH’S SON,,,,,indian_harvested,1
The Voracious Frog,,,,,indian_harvested|indian_stokes,2
THE WANDERINGS OF VICRAM MAHARAJAH.,,,,,indian_harvested,1
Wealth or Wisdom.,,,,,indian_harvested,1
The Weaver,545B,India,,type0545b.html,catalogue_indian_ashliman|indian_harvested,2
The Weaver and the Watermelon,1319,India,,type1319.html,catalogue_indian_ashliman,1
The Wednesday and Thursday Story,,,,,indian_harvested,1
What is a Man?,,,,,indian_harvested,1
WHO STOLE THE RUBY?,,,,,indian_harvested,1
Why Brâhmaṇs cannot eat in the Dark.,,,,,indian_harvested,1
Why the Fish Laughed.,,,,,indian_harvested,1
WHY THE OWL IS NOT KING OF THE BIRDS,,,,,indian_harvested,1
The Widow’s Son.,,,,,indian_harvested,1
The Wife Who Could Not Keep a Secret,1381,India,,type1381.html,catalogue_indian_ashliman|indian_harvested,2
The Wife Who Would Not Be Beaten.,,,,,indian_harvested,1
The Wily Tortoise,,,,,indian_harvested,1
The Wind and the Sun.,,,,,indian_harvested,1
The Winning of a Bride.,,,,,indian_harvested,1
THE WISDOM SELLER.,,,,,indian_harvested,1
THE WISE AND THE FOOLISH MERCHANT,,,,,indian_harvested,1
THE WISE AND THE FOOLISH MONKEY CHIEFS,,,,,indian_harvested,1
The Wise Daughter-in-Law.,,,,,indian_harvested,1
THE WISE GOAT AND THE WOLF,,,,,indian_harvested,1
The Wise Jackal,,,,,indian_harvested,1
The Wise Old Shepherd,,,,,indian_harvested,1
The Wise Parrot and the Foolish Parrot,,,,,indian_harvested,1
Witch Stories.,,,,,indian_harvested,1
THE WOLF AND THE SHEEP,,,,,indian_harvested,1
The Women’s Sacrifice.,,,,,indian_harvested,1
THE WONDERFUL RING,,,,,indian_harvested,1
A Wonderful Story,,,,,indian_stokes,1
THE WOODPECKER AND THE LION,,,,,indian_harvested,1
"THE WOODPECKER, TURTLE, AND DEER",,,,,indian_harvested,1
The Wound and the Scar,,,,,indian_harvested,1
THE WRESTLERS,,,,,indian_harvested,1
The Youth who went through the Proper Ceremonies (Goblin 17),,,,,indian_harvested,1
